circuit_id,cold_post_prepare_seconds,cold_semantics,cold_z0_expectation,compile_or_transpile_semantics,context_id,depth_parameter,end_to_end_execution_component_seconds,end_to_end_first_seconds,end_to_end_z0_expectation,execution_device,family,gate_materialization_seconds,logical_depth,logical_gate_histogram,logical_single_qubit_gate_count,logical_total_gate_count,logical_two_qubit_gate_count,num_qubits,precision,record_id,recorded_utc,repeat_count,runtime_semantics,sampling_semantics,schema_version,seed,simulator,statevector_bytes,status,torch_cuda_peak_allocated_bytes,torch_cuda_peak_reserved_bytes,warm_execution_mean_seconds,warm_execution_median_seconds,warm_execution_seconds_samples,warm_execution_stdev_seconds,warm_z0_expectation,warmup_count,source_run,analytical_gate_work,circuit_template_id,device_total_memory_bytes,error,interaction_density,interaction_unique_edge_count,log2_analytical_gate_work,log2_statevector_bytes,peak_reserved_over_statevector,qubit_activity_max,qubit_activity_mean,qubit_activity_std,resource_limit_kind,source_run_kind,statevector_fits_raw_device_memory,traceback,two_qubit_degree_max,two_qubit_degree_std,two_qubit_span_max,two_qubit_span_mean,corpus_record_id
faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34,0.0028194530023029,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,1,0.0295541049999883,0.0604578689963091,0.0,cpu,ghz,0.000161123003636,16,"{""cx"": 15, ""h"": 1}",1,16,15,16,complex64,faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cpu:complex64,2026-09-20T12:08:56+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,524288,ok,,,0.0026370936684543,0.0026268130022799,"[0.002678543998626992, 0.0026268130022799596, 0.0026059240044560283]",3.738562505949692e-05,0.0,1,v1_reference,1048576,4fc404c81cfb8f0dc2422e0f2c9432e2d4554f54981924b84394c210ec9704ef,,,0.125,15,20.0,19.0,,2,1.9375,0.24206145913796356,,,,,2,0.33071891388307384,1,1.0,v1_reference:faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cpu:complex64
faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34,0.0108974580070935,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,1,0.0152936199956457,0.0156068980068084,0.0,cpu,ghz,0.0004543750037555,16,"{""cx"": 15, ""h"": 1}",1,16,15,16,complex128,faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cpu:complex128,2026-09-20T12:08:56+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,1048576,ok,,,0.0061789810012366,0.0061228990016388,"[0.007267136999871582, 0.006122899001638871, 0.005146907002199441]",0.0010612269803234,0.0,1,v1_reference,1048576,4fc404c81cfb8f0dc2422e0f2c9432e2d4554f54981924b84394c210ec9704ef,,,0.125,15,20.0,20.0,,2,1.9375,0.24206145913796356,,,,,2,0.33071891388307384,1,1.0,v1_reference:faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cpu:complex128
faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34,0.0006150379995233,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,1,0.0787235320021864,0.1230884849937865,0.0,cuda,ghz,0.0002433160043437,16,"{""cx"": 15, ""h"": 1}",1,16,15,16,complex64,faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cuda:complex64,2026-09-20T12:08:56+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,524288,ok,10362880.0,23068672.0,0.0004273070007911,0.0004263139999238,"[0.00043363100121496245, 0.0004219760012347251, 0.0004263139999238774]",5.890610679436661e-06,0.0,1,v1_reference,1048576,4fc404c81cfb8f0dc2422e0f2c9432e2d4554f54981924b84394c210ec9704ef,,,0.125,15,20.0,19.0,,2,1.9375,0.24206145913796356,,,,,2,0.33071891388307384,1,1.0,v1_reference:faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cuda:complex64
faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34,0.0013717080000787,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,1,0.4750063979954575,0.4758350039992365,0.0,cuda,ghz,0.0005108059995109,16,"{""cx"": 15, ""h"": 1}",1,16,15,16,complex128,faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cuda:complex128,2026-09-20T12:08:56+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,1048576,ok,12197888.0,25165824.0,0.0011794150001757,0.001174605997221,"[0.0012000339993392117, 0.0011746059972210787, 0.0011636050039669499]",1.8684560685806166e-05,0.0,1,v1_reference,1048576,4fc404c81cfb8f0dc2422e0f2c9432e2d4554f54981924b84394c210ec9704ef,,,0.125,15,20.0,20.0,,2,1.9375,0.24206145913796356,,,,,2,0.33071891388307384,1,1.0,v1_reference:faa4c070f80380a8b74410245dfe6875411fa54f6cc90513a054d20735599d34:cuda:complex128
45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453,0.0162470840004971,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,1,0.0214853939978638,0.0225646740000229,0.0,cpu,ghz,0.000204913005291,20,"{""cx"": 19, ""h"": 1}",1,20,19,20,complex64,45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cpu:complex64,2026-09-20T12:09:05+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,8388608,ok,,,0.0204461393344293,0.0205437810000148,"[0.02054378100001486, 0.020563035002851393, 0.020231602000421844]",0.0001860440268285,0.0,1,v1_reference,20971520,02bf7d87ca85421e3bbab360e7595e242b66bfc24d7c356aa7efc4791c908b7c,,,0.1,19,24.32192809488736,23.0,,2,1.95,0.21794494717703367,,,,,2,0.3,1,1.0,v1_reference:45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cpu:complex64
45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453,0.0528267770059756,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,1,0.0988053860055515,0.1001061150018358,0.0,cpu,ghz,0.0002156200062017,20,"{""cx"": 19, ""h"": 1}",1,20,19,20,complex128,45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cpu:complex128,2026-09-20T12:09:05+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,16777216,ok,,,0.0529497023308067,0.0525117579963989,"[0.05173843899683561, 0.052511757996398956, 0.05459890999918571]",0.0014796688882487,0.0,1,v1_reference,20971520,02bf7d87ca85421e3bbab360e7595e242b66bfc24d7c356aa7efc4791c908b7c,,,0.1,19,24.32192809488736,24.0,,2,1.95,0.21794494717703367,,,,,2,0.3,1,1.0,v1_reference:45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cpu:complex128
45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453,0.001270929002203,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,1,0.1238947689998894,0.1313582680013496,0.0,cuda,ghz,0.0002779279966489,20,"{""cx"": 19, ""h"": 1}",1,20,19,20,complex64,45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cuda:complex64,2026-09-20T12:09:06+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,8388608,ok,37890048.0,44040192.0,0.0011882663311553,0.0011870710004586,"[0.0011915039940504357, 0.0011870710004586726, 0.001186223998956848]",2.83570073400494e-06,0.0,1,v1_reference,20971520,02bf7d87ca85421e3bbab360e7595e242b66bfc24d7c356aa7efc4791c908b7c,,,0.1,19,24.32192809488736,23.0,,2,1.95,0.21794494717703367,,,,,2,0.3,1,1.0,v1_reference:45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cuda:complex64
45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453,0.0193644929968286,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,1,0.1913197379981284,0.1918730699981097,0.0,cuda,ghz,0.0003009759966516,20,"{""cx"": 19, ""h"": 1}",1,20,19,20,complex128,45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cuda:complex128,2026-09-20T12:09:06+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,16777216,ok,67250176.0,73400320.0,0.0193157700001999,0.0193173799998476,"[0.019318532999022864, 0.019311397001729347, 0.019317379999847617]",3.830755603324804e-06,0.0,1,v1_reference,20971520,02bf7d87ca85421e3bbab360e7595e242b66bfc24d7c356aa7efc4791c908b7c,,,0.1,19,24.32192809488736,24.0,,2,1.95,0.21794494717703367,,,,,2,0.3,1,1.0,v1_reference:45a6c1c99081e97f2b7fe74b89f17d781c9be407f6a9fe69b371fc35969e8453:cuda:complex128
f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf,0.7591658599994844,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,1,0.7373948039967217,0.7377257159969304,0.0,cpu,ghz,0.0001496509939897,24,"{""cx"": 23, ""h"": 1}",1,24,23,24,complex64,f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf:cpu:complex64,2026-09-20T12:09:06+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,134217728,ok,,,0.7736646970006404,0.7723625369981164,"[0.7694368380034575, 0.7723625369981164, 0.7791947160003474]",0.0050075703943805,0.0,1,v1_reference,402653184,4184946295d1dafe083c50d1ca68f1e755ed3f165b65379b9a8779dcc3c3311d,,,0.08333333333333333,23,28.584962500721158,27.0,,2,1.9583333333333333,0.19982631347136331,,,,,2,0.2763853991962833,1,1.0,v1_reference:f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf:cpu:complex64
f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf,1.5651618629999575,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,1,1.5263267330010422,1.5265875969998888,0.0,cpu,ghz,0.000159066003107,24,"{""cx"": 23, ""h"": 1}",1,24,23,24,complex128,f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf:cpu:complex128,2026-09-20T12:09:11+00:00,3,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v1,17,torch_dense_statevector_reference,268435456,ok,,,1.5870526503349538,1.5755617190006888,"[1.5746562530039228, 1.6109399790002499, 1.5755617190006888]",0.0206919868606359,0.0,1,v1_reference,402653184,4184946295d1dafe083c50d1ca68f1e755ed3f165b65379b9a8779dcc3c3311d,,,0.08333333333333333,23,28.584962500721158,28.0,,2,1.9583333333333333,0.19982631347136331,,,,,2,0.2763853991962833,1,1.0,v1_reference:f7a1a6dcc6b20c6e80b250ca7f17cbb609a7a11d62bd59145c8f6f22fe7a11cf:cpu:complex128
